,0
0,0.0433686189353
1,0.0288747623563
2,0.0196833219379
3,0.0196202099323
4,0.0165397115052
5,0.0126666650176
6,0.0183898787946
7,0.0674633309245
8,0.210339665413
9,0.250267267227
10,0.167236313224
11,0.117981016636
12,0.11585816741
13,0.111475899816
14,0.114481523633
15,0.0883002132177
16,0.0906840264797
17,0.108354330063
18,0.108648516238
19,0.0356246195734
20,0.0443735793233
21,0.0625822544098
22,0.0715570896864
23,0.0546533800662
24,0.0431175604463
25,0.0325014181435
26,0.0243147797883
27,0.0161909162998
28,0.0152201764286
29,0.0120757296681
30,0.0174164287746
31,0.0429591462016
32,0.0807896330953
33,0.103699788451
34,0.118321597576
35,0.120505362749
36,0.135592937469
37,0.140583157539
38,0.116881072521
39,0.117012895644
40,0.103175833821
41,0.119305968285
42,0.120984911919
43,0.0962972193956
44,0.0780713781714
45,0.0684584528208
46,0.0715136677027
47,0.0755543708801
48,0.0553310662508
49,0.0472833774984
50,0.0345483645797
51,0.0250597782433
52,0.0239951144904
53,0.0293835233897
54,0.0356582179666
55,0.0408433675766
56,0.055402893573
57,0.0784945711493
58,0.0887602120638
59,0.0961021929979
60,0.116074688733
61,0.112625852227
62,0.116617053747
63,0.123609036207
64,0.100413911045
65,0.0935736745596
66,0.097844928503
67,0.0895175933838
68,0.0879140496254
69,0.086024723947
70,0.0803444981575
71,0.0607560500503
72,0.0538230612874
73,0.0278476923704
74,0.0259120874107
75,0.019771406427
76,0.016890225932
77,0.0266591608524
78,0.0278485678136
79,0.0764326900244
80,0.209064885974
81,0.22923001647
82,0.179916620255
83,0.10890879482
84,0.114767864347
85,0.101795785129
86,0.110026344657
87,0.104079395533
88,0.0902351364493
89,0.0970339328051
90,0.102885320783
91,0.0169616043568
92,-0.00538982078433
93,0.0619695298374
94,0.0637782141566
95,0.0550879612565
96,0.0383791178465
97,0.0188730470836
98,0.0104365106672
99,0.0147167816758
100,0.0154313202947
101,0.0137667413801
102,0.0276039559394
103,0.0753757506609
104,0.18692356348
105,0.22921538353
106,0.157627433538
107,0.107459172606
108,0.105843476951
109,0.108784511685
110,0.109983757138
111,0.106225036085
112,0.0979361012578
113,0.101361811161
114,0.11317050457
115,0.00355780869722
116,0.0197264663875
117,0.0744512379169
118,0.0810440033674
119,0.0576507300138
120,0.0544153824449
121,0.0342613682151
122,0.0239397007972
123,0.021749118343
124,0.0146226212382
125,0.0230962466449
126,0.0298294760287
127,0.087340824306
128,0.216596290469
129,0.246516019106
130,0.171943932772
131,0.107201725245
132,0.105752654374
133,0.102089703083
134,0.104906484485
135,0.0952335000038
136,0.088010892272
137,0.0981570184231
138,0.0957316681743
139,0.00803410261869
140,0.0257215760648
141,0.0830167159438
142,0.0821312218904
143,0.0636137723923
144,0.0467306151986
145,0.0317837819457
146,0.0287932921201
147,0.0303527936339
148,0.0288664773107
149,0.0330300442874
150,0.041212670505
151,0.0893284156919
152,0.217158511281
153,0.235284328461
154,0.161766454577
155,0.124903485179
156,0.113145537674
157,0.0971918255091
158,0.1039057374
159,0.0964058935642
160,0.0896400660276
161,0.10456699878
162,0.106346353889
163,0.0387878939509
164,0.0514556840062
165,0.0827700197697
166,0.0827758461237
167,0.0587689802051
168,0.0428582131863
169,0.0289976261556
170,0.019293544814
171,0.0185310915112
172,0.0159294456244
173,0.0129005201161
174,0.0181456971914
175,0.0625533983111
176,0.194161549211
177,0.228710472584
178,0.151102751493
179,0.105944931507
180,0.102077633142
181,0.0935003012419
182,0.0983537435532
183,0.0780801028013
184,0.0836245045066
185,0.0999400466681
186,0.105086565018
187,0.0391643345356
188,0.0548156090081
189,0.0655110925436
190,0.0769739225507
191,0.0633536279202
192,0.0432760193944
193,0.0330009423196
194,0.0249353349209
195,0.015741109848
196,0.0144646205008
197,0.0116509851068
198,0.016560472548
199,0.0413561053574
200,0.0738376677036
201,0.0951995924115
202,0.110086932778
203,0.110830634832
204,0.123166114092
205,0.124717481434
206,0.105681635439
207,0.106987915933
208,0.0947931557894
209,0.110896706581
210,0.114982374012
211,0.0953113585711
212,0.081396818161
213,0.0729566216469
214,0.0794448554516
215,0.0839356482029
216,0.0581199191511
217,0.0500948317349
218,0.0357901006937
219,0.0258334167302
220,0.0256254468113
221,0.0304624903947
222,0.0356460958719
223,0.0420998185873
224,0.0559410750866
225,0.0745399743319
226,0.0826224759221
227,0.0907153487206
228,0.105603270233
229,0.101666629314
230,0.103420823812
231,0.111765146255
232,0.0891005843878
233,0.0870127528906
234,0.0909502580762
235,0.085908561945
236,0.0883699133992
237,0.0876840874553
238,0.0841665267944
239,0.0630256310105
240,0.0541036501527
241,0.0268367789686
242,0.0251376107335
243,0.0208570603281
244,0.0162757094949
245,0.0257960222661
246,0.0266626439989
247,0.0716244950891
248,0.188469290733
249,0.201739996672
250,0.158830463886
251,0.099701628089
252,0.100892886519
253,0.0873465016484
254,0.0979825332761
255,0.0921556800604
256,0.0807127803564
257,0.0869137197733
258,0.0964850187302
259,0.0234287306666
260,0.00617176294327
261,0.0657044127584
262,0.0667383372784
263,0.0569139942527
264,0.0398188047111
265,0.018237862736
266,0.0117072295398
267,0.0140179656446
268,0.012276539579
269,0.0120340231806
270,0.0248452853411
271,0.0665573179722
272,0.169318884611
273,0.201747760177
274,0.139079213142
275,0.0965048596263
276,0.0917714014649
277,0.0929494351149
278,0.0956381112337
279,0.0929667800665
280,0.0845663547516
281,0.0899342894554
282,0.105472177267
283,0.00960166379809
284,0.028776338324
285,0.0743837058544
286,0.0811243355274
287,0.0573906823993
288,0.0501236543059
289,0.0305871013552
290,0.0221050027758
291,0.0221804436296
292,0.0131321325898
293,0.0194630306214
294,0.0269121751189
295,0.0779289007187
296,0.192649587989
297,0.219377294183
298,0.149394109845
299,0.0949148833752
300,0.0897519290447
301,0.0854093581438
302,0.0895386338234
303,0.0799667909741
304,0.0774329006672
305,0.0871196687222
306,0.089588239789
307,0.0119594633579
308,0.0323945507407
309,0.0830621421337
310,0.0814276337624
311,0.0614390447736
312,0.0430404618382
313,0.0284897293895
314,0.0252318140119
315,0.0237728171051
316,0.0236551836133
317,0.0269972085953
318,0.035586565733
319,0.0790229439735
320,0.192701026797
321,0.206331238151
322,0.140495359898
323,0.112779520452
324,0.100005820394
325,0.0831545740366
326,0.0908143371344
327,0.0822331309319
328,0.0797938480973
329,0.0941505357623
330,0.0960928797722
331,0.0393940061331
332,0.0558375865221
333,0.0828819572926
334,0.0868229269981
335,0.062227986753
336,0.0420598313212
337,0.0280507095158
338,0.018919615075
339,0.0187176279724
340,0.0156990177929
341,0.0126040428877
342,0.0185633990914
343,0.0667887702584
344,0.210058838129
345,0.251246780157
346,0.170405894518
347,0.119398668408
348,0.117137864232
349,0.112172119319
350,0.116061389446
351,0.0944889485836
352,0.0976926386356
