,0
0,-0.0160203445703
1,0.0207540877163
2,0.0232609417289
3,-0.00269524450414
4,-0.0102304853499
5,-0.0108813242987
6,0.00965872965753
7,0.00370245613158
8,-0.00402247672901
9,0.00885446928442
10,-0.019472129643
11,0.0403719767928
12,-0.0163934770972
13,-0.0193202700466
14,-0.0067017795518
15,0.0142382225022
16,-0.00990515667945
17,0.00786723010242
18,-0.00620451010764
19,0.00878335814923
20,-0.00925153121352
21,0.0214871075004
22,0.00362405646592
23,0.00905035063624
24,0.0117558045313
25,-0.00915164779872
26,-0.0113078644499
27,0.00560676958412
28,0.013264849782
29,0.0088322693482
30,0.0124459015206
31,-0.00575638888404
32,0.00579031277448
33,0.00949763786048
34,0.0036709564738
35,-0.013196031563
36,0.0157389938831
37,0.0289824716747
38,-0.000600719009526
39,-0.00444878218696
40,-0.00798085331917
41,0.0108499610797
42,-0.015853324905
43,0.0224646721035
44,-0.0290577393025
45,-0.00250100204721
46,0.051727604121
47,-0.0128212580457
48,0.000716521462891
49,0.010534982197
50,0.0132148908451
51,0.00644110422581
52,0.0143223861232
53,0.000479929265566
54,-0.00937236100435
55,0.0249158237129
56,-0.00279803387821
57,-0.0062334802933
58,-0.000504900934175
59,-0.00549715338275
60,-0.0071868672967
61,0.00143019831739
62,0.0114766219631
63,0.0344790741801
64,-0.00663218880072
65,0.0168729200959
66,0.00123015255667
67,0.00114696915261
68,0.0133322179317
69,0.019580328837
70,-0.0332660414279
71,0.00163855077699
72,0.00115942209959
73,-0.00591999199241
74,0.0243589412421
75,0.0134532582015
76,0.00639661494642
77,0.0204702913761
78,-0.0105619318783
79,0.018264785409
80,0.00676778703928
81,-0.000446910387836
82,-0.0138342184946
83,-0.0213240440935
84,-0.00939658097923
85,-0.00359191605821
86,-0.0306915491819
87,-0.00177205400541
88,0.00712404260412
89,0.000127303763293
90,0.0236077550799
91,-0.00234162481502
92,-0.0248897541314
93,-0.0256432276219
94,-0.00117444084026
95,0.00457499595359
96,-0.0150333195925
97,0.000180334609468
98,-0.0199573803693
99,-0.0137194953859
100,0.0138551620767
101,0.0184766855091
102,0.00502040144056
103,-0.00572160445154
104,-0.00372043903917
105,-0.00785347819328
106,-0.0577384829521
107,0.00713869091123
108,-0.0116480160505
109,-0.0147880436853
110,0.00614404818043
111,-0.0200411938131
112,-0.0111139854416
113,-0.0143626630306
114,0.0178893376142
115,0.00513011589646
116,0.00339745730162
117,0.014728885144
118,0.023581514135
119,0.00924782641232
120,-0.00831879395992
121,-0.0274184029549
122,0.0245740395039
123,-0.0505299977958
124,0.00594021426514
125,-0.00539668649435
126,0.00224791490473
127,-0.0247961897403
128,0.00281707663089
129,0.00536195980385
130,0.00975374225527
131,0.0199362467974
132,0.0238358769566
133,0.0107564460486
134,-7.26944999769e-05
135,-0.0109113575891
136,0.00988495349884
137,0.00857196561992
