VD編號,道路,位置,道路數,方向,日期,時間,當量,平均速度,平均佔有率,平均車間距,星期
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,00:00:00,219.64285,57.641605,1.0,144.04001,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,01:00:00,126.5,58.200558,0.675,162.5,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,02:00:00,72.5,57.625,0.51,176.25,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,03:00:00,50.35714,56.13149,0.325,200.25,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,04:00:00,35.0,58.71229,0.255,207.17,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,05:00:00,45.0,56.555332,0.32999998,197.66501,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,06:00:00,76.5,57.94829,0.445,183.91501,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,07:00:00,294.0,57.53469,1.335,154.65,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,08:00:00,770.0,52.337563,5.58,114.69,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,09:00:00,937.5,48.518032,7.67,90.384995,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,10:00:00,852.5,49.85176,6.575,99.8,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,11:00:00,861.0,51.283394,5.9049997,98.165,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,12:00:00,923.0,49.796425,7.22,93.365005,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,13:00:00,847.0,53.411243,5.3450003,95.869995,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,14:00:00,922.0,48.71873,5.9849997,93.125,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,15:00:00,1003.9285,46.62947,7.785,80.415,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,16:00:00,946.0,50.16429,6.0699997,93.815,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,17:00:00,924.5,52.35243,6.56,93.75,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,18:00:00,943.0,52.72187,6.225,102.365,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,19:00:00,1007.5,49.30668,7.4,90.035,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,20:00:00,798.0,55.733315,3.8850002,117.475,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,21:00:00,640.1786,54.14002,3.6100001,107.39,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,22:00:00,613.5,56.476765,2.855,115.55,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-01,23:00:00,459.0,57.148735,2.075,133.565,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,00:00:00,245.0,57.526367,1.105,150.1,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,01:00:00,184.0,58.088696,0.9,142.455,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,02:00:00,103.0,58.156895,0.6,168.29001,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,03:00:00,69.64285,58.63246,0.4,176.17,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,04:00:00,49.0,59.75714,0.29000002,199.75,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,05:00:00,70.5,57.44,0.46500003,179.17,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,06:00:00,86.0,58.521976,0.56,169.20999,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,07:00:00,210.0,58.524284,0.935,154.875,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,08:00:00,366.5,58.391586,1.585,135.29,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,09:00:00,514.2857,57.53121,2.155,116.57,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,10:00:00,620.0,57.955128,2.7199998,101.1,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,11:00:00,739.0,57.10381,3.49,99.625,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,12:00:00,805.0,56.177105,4.05,88.274994,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,13:00:00,643.0,57.218727,2.9099998,106.005005,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,14:00:00,745.5,54.890457,4.135,97.685,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,15:00:00,743.03564,56.08561,3.475,88.515,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,16:00:00,743.0,56.559185,3.67,97.97,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,17:00:00,698.0,55.96875,3.43,96.085,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,18:00:00,777.0,54.528816,4.285,99.765,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,19:00:00,698.5,53.64149,4.1,105.26,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,20:00:00,569.0,55.208145,2.875,119.899994,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,21:00:00,468.21426,56.79895,1.9849999,124.854996,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,22:00:00,490.0,56.84542,2.2350001,127.92,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-02,23:00:00,419.0,57.679287,1.7850001,136.13501,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,00:00:00,203.0,57.704483,0.96500003,151.875,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,01:00:00,170.0,59.462063,0.75,160.92,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,02:00:00,97.0,57.574844,0.51,180.795,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,03:00:00,53.571426,57.677597,0.36,173.5,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,04:00:00,46.0,58.324345,0.305,201.545,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,05:00:00,55.0,57.05673,0.375,193.41501,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,06:00:00,85.0,58.89635,0.46499997,182.5,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,07:00:00,193.0,58.039017,0.90999997,155.33499,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,08:00:00,282.0,58.63408,1.2249999,150.84,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,09:00:00,399.10712,58.027416,1.73,136.67499,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,10:00:00,493.0,57.791523,2.2,117.240005,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,11:00:00,669.5,57.522373,2.975,107.895004,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,12:00:00,770.5,56.75125,3.7600002,105.275,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,13:00:00,660.5,56.548298,3.23,108.740005,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,14:00:00,705.5,56.70199,3.355,97.56,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,15:00:00,728.5714,54.127083,4.2,94.009995,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,16:00:00,674.0,54.15531,3.87,115.69,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,17:00:00,671.5,55.4066,3.435,103.065,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,18:00:00,707.0,55.402946,3.625,111.244995,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,19:00:00,596.5,55.440487,2.92,109.31,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,20:00:00,530.5,55.611774,2.6100001,119.165,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,21:00:00,513.75,56.596516,2.69,122.75,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,22:00:00,508.5,55.99994,2.575,133.3,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-03,23:00:00,357.0,57.797226,1.55,153.035,Sun
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,00:00:00,241.0,58.008842,1.125,144.63501,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,01:00:00,143.5,59.59972,0.725,156.83,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,02:00:00,110.0,57.70982,0.67999995,154.5,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,03:00:00,55.714283,57.75,0.365,186.95999,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,04:00:00,42.0,60.26143,0.29500002,200.705,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,05:00:00,45.0,58.867558,0.275,206.70999,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,06:00:00,70.0,58.225433,0.415,182.25,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,07:00:00,158.0,57.611267,0.85,166.75,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,08:00:00,301.0,58.089207,1.3299999,141.305,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,09:00:00,326.7857,58.25987,1.47,140.77,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,10:00:00,452.5,57.847588,1.9000001,135.39,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,11:00:00,555.0,57.208305,2.46,124.64,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,12:00:00,626.0,57.296913,2.845,117.525,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,13:00:00,661.0,55.888668,3.435,103.425,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,14:00:00,687.5,56.04577,3.35,111.945,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,15:00:00,750.5357,54.308254,4.39,96.81,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,16:00:00,783.0,54.916267,4.195,97.16,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,17:00:00,656.5,55.502014,3.315,115.775,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,18:00:00,725.0,54.229298,3.9699998,97.119995,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,19:00:00,667.0,54.009045,3.6999998,104.19,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,20:00:00,534.5,55.44979,2.815,125.835,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,21:00:00,547.5,55.522472,2.905,116.7,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,22:00:00,528.5,56.90835,2.4,122.435,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-04,23:00:00,339.0,57.63976,1.485,148.625,Mon
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,00:00:00,220.0,58.14636,1.015,152.66501,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,01:00:00,123.5,58.903416,0.625,161.45999,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,02:00:00,105.0,58.79191,0.6,159.04001,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,03:00:00,82.5,58.0774,0.51,177.83499,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,04:00:00,90.5,59.524662,0.57,163.45999,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,05:00:00,64.0,58.4375,0.39,162.875,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,06:00:00,71.5,58.522392,0.515,128.45999,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,07:00:00,176.5,58.215855,0.845,153.70999,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,08:00:00,321.0,58.623272,1.365,150.97,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,09:00:00,416.25,58.13531,1.625,120.0,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,10:00:00,568.0,58.471725,2.335,114.595,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,11:00:00,685.0,57.226128,3.18,106.75,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,12:00:00,795.5,56.09822,3.845,106.74,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,13:00:00,727.0,54.99846,3.955,105.99,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,14:00:00,702.0,55.895943,3.57,108.55,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,15:00:00,852.8571,53.104965,4.64,83.57,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,16:00:00,757.5,56.431675,3.65,92.955,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,17:00:00,714.0,55.84011,3.5900002,98.49,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,18:00:00,675.5,55.61083,3.415,105.645004,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,19:00:00,612.5,54.321674,3.35,102.479996,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,20:00:00,511.5,56.259922,2.42,129.23001,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,21:00:00,491.25,56.58847,2.135,111.92,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,22:00:00,479.5,57.33846,2.125,132.31,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-05,23:00:00,307.5,57.97863,1.375,151.9,Tue
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,00:00:00,157.0,58.550385,0.77,151.75,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,01:00:00,104.0,58.80019,0.575,158.70999,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,02:00:00,65.5,58.152924,0.39999998,193.66501,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,03:00:00,37.5,57.26171,0.285,181.20999,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,04:00:00,23.0,56.869564,0.19,217.08499,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,05:00:00,38.0,58.054737,0.26,211.29001,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,06:00:00,77.0,58.041428,0.48,185.79001,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,07:00:00,150.0,58.134,0.8,180.25,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,08:00:00,905.5,51.712025,6.84,112.485,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,09:00:00,971.5,49.93946,7.625,104.935,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,10:00:00,1096.5,47.589443,8.84,92.025,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,11:00:00,863.5,50.161877,6.13,89.775,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,12:00:00,742.49994,54.82311,4.7,92.350006,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,13:00:00,766.5,57.35842,3.65,99.705,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,14:00:00,808.0,54.540874,4.585,92.145004,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,15:00:00,952.5,50.355873,5.95,87.1,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,16:00:00,845.0,52.53498,5.785,101.705,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,17:00:00,885.0,50.36616,7.125,91.75,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,18:00:00,873.5,54.06987,4.65,110.25,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,19:00:00,966.0,51.47308,6.1800003,87.065,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,20:00:00,775.5,55.820698,3.8500001,100.315,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,21:00:00,611.5,55.79483,3.04,113.39,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,22:00:00,508.0,56.915115,2.315,124.91499,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-06,23:00:00,357.5,58.11042,1.55,139.55,Wed
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,00:00:00,191.0,58.767227,0.875,150.375,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,01:00:00,138.0,58.9,0.65999997,165.20999,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,02:00:00,79.0,58.464104,0.505,180.875,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,03:00:00,44.0,58.93182,0.275,208.75,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,04:00:00,40.0,58.1455,0.26500002,208.625,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,05:00:00,33.0,58.84909,0.215,212.70999,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,06:00:00,70.5,58.315,0.435,178.41501,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,07:00:00,263.0,58.14213,1.24,136.845,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,08:00:00,719.5,53.608532,4.4350004,123.135,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,09:00:00,887.0,51.564693,6.685,105.2,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,10:00:00,989.0,46.9564,8.355,89.755005,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,11:00:00,891.5,53.350014,5.865,85.369995,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,12:00:00,840.0,53.58091,5.1400003,98.25,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,13:00:00,774.5,53.764664,4.715,103.325,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,14:00:00,869.0,52.158733,5.76,86.325,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,15:00:00,920.5,52.184772,6.155,94.71,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,16:00:00,824.0425,52.610962,5.6949997,98.45,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,17:00:00,883.0,51.892517,6.24,88.215,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,18:00:00,897.0,51.388836,5.5649996,101.715,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,19:00:00,935.5,54.02788,6.29,93.755005,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,20:00:00,701.0,55.6831,3.585,108.009995,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,21:00:00,621.0,55.43894,3.3,103.61,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,22:00:00,525.5,56.900284,2.41,125.2,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-07,23:00:00,353.5,57.79195,1.55,142.315,Thu
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,00:00:00,186.0,58.451023,0.865,152.125,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,01:00:00,119.5,58.093952,0.70500004,156.16501,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,02:00:00,73.5,58.942055,0.47,181.125,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,03:00:00,52.0,57.579037,0.36,189.67,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,04:00:00,41.0,57.19391,0.3,203.70999,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,05:00:00,38.0,57.918945,0.285,199.95999,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,06:00:00,61.0,58.85131,0.375,191.95999,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,07:00:00,244.5,57.34418,1.225,136.54001,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,08:00:00,762.5,52.52614,5.235,109.509995,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,09:00:00,987.5,49.02339,7.5099998,91.715,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,10:00:00,945.0,47.410553,7.635,92.165,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,11:00:00,867.5,52.023846,5.825,107.41,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,12:00:00,873.5,53.7241,5.875,103.625,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,13:00:00,850.0,53.67223,5.415,96.54,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,14:00:00,918.0,50.077087,6.835,89.94,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,15:00:00,1003.0,51.47712,7.335,81.095,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,16:00:00,933.5,51.85885,6.425,91.095,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,17:00:00,919.5,49.49658,6.84,91.215,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,18:00:00,931.5,53.380882,5.835,97.865,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,19:00:00,1005.0,48.8595,7.7349997,91.22,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,20:00:00,832.0,48.855206,6.25,108.225,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,21:00:00,680.0,54.764584,3.725,111.415,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,22:00:00,587.5,55.41363,2.9450002,117.065,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-08,23:00:00,480.5,57.518208,2.09,121.165,Fri
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,00:00:00,274.0,57.274998,1.325,139.125,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,01:00:00,185.0,58.329132,0.85,155.13501,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,02:00:00,107.0,58.43112,0.585,161.29001,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,03:00:00,76.0,58.431576,0.475,182.67,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,04:00:00,69.5,58.68131,0.435,179.545,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,05:00:00,54.0,59.53815,0.32,200.955,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,06:00:00,74.0,59.4427,0.44,178.125,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,07:00:00,188.5,58.59697,0.925,148.92,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,08:00:00,491.5,57.33456,2.25,126.55,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,09:00:00,591.5,56.451366,2.835,109.59,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,10:00:00,664.5,56.01683,3.35,96.04,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,11:00:00,687.5,54.717453,3.7,93.475006,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,12:00:00,809.0,53.989574,4.575,93.435,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,13:00:00,777.5,55.952103,4.125,96.55,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,14:00:00,813.0,54.349964,4.61,93.770004,Sat
VSPRA60,堤頂大道2段,堤頂大道二段285號前,2,西,2016-04-09,15:00:00,827.5,53.644047,4.825,91.100006,Sat
