VD編號,道路,位置,道路數,方向,日期,時間,當量,平均速度,平均佔有率,平均車間距,星期
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-08,23:00:00,561.5,35.935444,5.635,109.575,Thu
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,00:00:00,304.0,38.54251,3.0900002,123.66499,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,01:00:00,166.0,37.86466,1.435,123.25,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,02:00:00,99.5,36.383297,0.875,106.15,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,03:00:00,64.5,35.455425,0.83500004,83.47,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,04:00:00,67.5,39.952812,0.425,86.365,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,05:00:00,45.5,37.253635,0.23500001,76.47,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,06:00:00,101.694916,36.977158,1.495,91.64,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,07:00:00,176.0,36.385406,2.205,130.13,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,08:00:00,403.5,35.29894,5.045,86.48,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,09:00:00,442.0,32.9394,7.495,99.075005,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,10:00:00,443.3898,36.264038,5.98,101.615005,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,11:00:00,445.5,36.194706,6.1549997,94.55,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,12:00:00,532.5,32.501995,7.3149996,110.25,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,13:00:00,515.2632,28.521633,10.924999,114.899994,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,14:00:00,390.51727,30.399082,8.085,113.61,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,15:00:00,483.0,33.98466,5.99,105.020004,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,16:00:00,546.3158,34.259644,5.895,100.28,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,17:00:00,442.5,30.108683,7.88,109.44,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,18:00:00,670.5,32.118084,10.985001,102.815,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,19:00:00,857.5,32.24023,10.075,97.274994,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,20:00:00,898.5,31.875317,13.5,97.22,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,21:00:00,741.5,33.365765,10.309999,103.03,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,22:00:00,688.5,32.338978,8.95,104.4,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-09,23:00:00,629.5,34.012985,7.585,110.020004,Fri
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,00:00:00,366.61017,37.97805,3.575,110.955,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,01:00:00,236.0,35.963085,2.45,113.67,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,02:00:00,125.5,36.034794,1.13,122.76,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,03:00:00,57.5,37.605,0.505,65.215,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,04:00:00,72.0,35.92681,0.71500003,86.635,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,05:00:00,56.5,35.624813,0.66,84.79,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,06:00:00,93.05084,33.276276,1.365,93.880005,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,07:00:00,205.0,36.77016,2.415,103.425,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,08:00:00,467.0,35.122543,6.4750004,84.925,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,09:00:00,494.0,34.56338,6.62,92.994995,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,10:00:00,521.5,35.661705,6.7,95.335,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,11:00:00,557.5,32.16521,8.5,109.79,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,12:00:00,522.0,31.117004,7.425,115.100006,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,13:00:00,701.5,28.572275,13.9,111.21001,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,14:00:00,637.5,32.88264,9.360001,108.765,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,15:00:00,535.5,31.934238,8.26,97.29,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,16:00:00,445.0,29.097189,10.21,111.24,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,17:00:00,672.5,29.161394,13.41,102.975,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,18:00:00,704.5,29.218628,13.965,99.935,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,19:00:00,982.0,31.395115,13.84,97.475,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,20:00:00,824.0,31.672726,10.795,92.685,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,21:00:00,688.0,33.95163,9.6,110.740005,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,22:00:00,724.0,32.598804,11.125,110.134995,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-10,23:00:00,573.0,35.961525,5.7,110.31,Sat
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,00:00:00,456.61014,36.293854,5.76,110.490005,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,01:00:00,244.5,35.894245,2.81,132.79001,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,02:00:00,169.5,36.315765,1.19,123.025,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,03:00:00,129.0,38.18661,0.90000004,117.875,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,04:00:00,68.0,40.711365,0.625,67.475,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,05:00:00,63.0,36.8,0.92499995,88.44,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,06:00:00,105.25424,39.081898,1.115,91.435,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,07:00:00,150.5,36.365185,2.2649999,108.100006,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,08:00:00,270.0,36.037983,5.52,99.425,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,09:00:00,425.5,34.802444,5.87,104.485,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,10:00:00,537.5,35.14752,7.9,103.515,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,11:00:00,526.5,34.659714,6.69,97.85,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,12:00:00,392.5,32.093105,7.7200003,96.86,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,13:00:00,507.0,28.827099,9.375,81.86,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,14:00:00,611.0,28.84319,10.84,108.765,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,15:00:00,622.0,30.335535,10.195,113.24,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,16:00:00,689.5,30.814653,10.45,95.0,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,17:00:00,708.5,30.84574,10.610001,98.20999,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,18:00:00,681.0,29.784004,11.855,99.345,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,19:00:00,532.0,31.63922,8.514999,126.42999,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,20:00:00,611.4153,33.5879,9.835,97.915,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,21:00:00,619.0,32.615307,7.1049995,106.799995,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,22:00:00,566.5,34.097885,6.1949997,97.875,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-11,23:00:00,471.0,35.355423,5.92,120.66499,Sun
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,00:00:00,289.32202,36.1688,3.315,106.58,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,01:00:00,178.0,39.31029,1.45,142.44,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,02:00:00,101.0,35.660004,0.735,95.625,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,03:00:00,76.5,37.22486,0.8,87.135,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,04:00:00,49.0,35.253616,0.58500004,68.035,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,05:00:00,38.5,33.342857,0.76,58.01,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,06:00:00,80.33898,32.677162,1.35,94.84,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,07:00:00,208.0,36.558086,4.16,111.715,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,08:00:00,448.0,36.0986,6.865,105.965004,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,09:00:00,472.0,33.391773,6.99,98.11,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,10:00:00,453.5,33.544136,5.79,112.285,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,11:00:00,449.5,33.474483,6.46,111.575,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,12:00:00,539.5,30.836674,9.615,109.89,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,13:00:00,526.8421,31.681816,6.375,102.935,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,14:00:00,483.5,32.561752,7.885,108.885,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,15:00:00,519.0,31.094387,9.35,96.83,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,16:00:00,546.0,32.917522,8.12,89.89,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,17:00:00,675.0,29.279182,10.875,106.075,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,18:00:00,748.0,28.715336,13.265,102.89,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,19:00:00,668.5,30.6038,11.86,108.635,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,20:00:00,816.5,32.737156,12.575,109.30499,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,21:00:00,686.0,32.10775,8.635,95.86,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,22:00:00,705.0,31.49645,9.75,103.94,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-12,23:00:00,496.0,35.439667,5.25,111.0,Mon
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,00:00:00,281.0,38.109024,3.245,135.91,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,01:00:00,152.5,37.487946,1.37,117.8,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,02:00:00,91.0,38.63865,0.57,107.705,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,03:00:00,44.0,37.556744,0.275,71.175,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,04:00:00,44.5,36.117676,0.26999998,53.715,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,05:00:00,41.5,38.501,0.375,63.62,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,06:00:00,78.5,36.143997,0.825,100.2,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,07:00:00,202.0,36.216328,2.475,114.975006,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,08:00:00,435.80508,37.36969,6.735,105.009995,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,09:00:00,350.5,35.198727,5.51,104.7,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,10:00:00,442.5,37.061428,6.16,99.195,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,11:00:00,409.5,35.541367,6.125,101.259995,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,12:00:00,455.89285,32.70414,6.93,102.009995,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,13:00:00,370.0,30.326843,5.875,115.635,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,14:00:00,548.5,28.202839,9.575001,110.75,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,15:00:00,506.5,31.750788,7.7650003,102.235,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,16:00:00,434.4237,33.764153,6.4300003,90.55,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,17:00:00,581.73914,32.833584,7.29,103.59,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,18:00:00,670.71423,28.4136,13.335,109.7,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,19:00:00,842.5,28.365887,16.185001,109.51,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,20:00:00,834.0,30.829018,12.075,106.955,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,21:00:00,717.0,32.87571,12.17,113.66,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,22:00:00,643.5,35.856853,6.415,100.985,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-13,23:00:00,589.5,33.877087,7.785,115.065,Tue
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,00:00:00,275.08475,36.649754,2.92,125.855,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,01:00:00,162.0,38.726154,1.49,113.325,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,02:00:00,80.0,36.3764,0.78999996,95.725,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,03:00:00,42.5,37.90244,0.215,69.875,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,04:00:00,50.5,36.776443,0.565,62.845,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,05:00:00,50.0,34.31638,0.97,79.619995,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,06:00:00,90.50847,37.961086,0.82500005,90.740005,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,07:00:00,187.5,35.88732,2.5500002,126.69,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,08:00:00,436.5,34.42821,4.9849997,97.925,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,09:00:00,454.5,35.58756,7.04,104.465,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,10:00:00,424.5,34.937843,5.2799997,109.005,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,11:00:00,500.5,32.379555,6.85,107.92,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,12:00:00,517.0,32.628323,7.5950003,116.425,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,13:00:00,580.0,33.381958,8.34,112.45,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,14:00:00,468.5,33.465942,6.92,125.9,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,15:00:00,473.5,33.845516,6.9750004,118.0,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,16:00:00,515.5,32.83384,7.0750003,105.17,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,17:00:00,739.0,28.99616,14.41,108.36,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,18:00:00,753.0,31.195837,12.42,93.33,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,19:00:00,847.0,30.278498,13.76,104.6,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,20:00:00,909.0,31.34972,13.84,99.65,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,21:00:00,682.0,36.00208,8.235001,98.7,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,22:00:00,665.5,31.486084,8.98,91.595,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-14,23:00:00,537.5,34.737835,6.95,107.575,Wed
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-15,00:00:00,289.32202,37.857864,3.125,111.815,Thu
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-15,01:00:00,207.89473,36.543037,1.405,132.575,Thu
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-15,02:00:00,128.0,40.08631,1.05,111.435,Thu
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-15,03:00:00,103.5,34.32,1.135,119.95,Thu
VTZY920,成功路四段,成功路(金龍路-康湖路)-成功路4段323巷口路燈桿(已附掛市警局CCTV),2,東,2016-09-15,04:00:00,52.0,35.2,0.53,69.994995,Thu
