,0
0,0.136992305517
1,0.137180000544
2,0.134699106216
3,0.139787971973
4,0.141935557127
5,0.137359499931
6,0.143607273698
7,0.137517213821
8,0.125445485115
9,0.118440210819
10,0.116594620049
11,0.118680223823
12,0.107018455863
13,0.112396009266
14,0.112218014896
15,0.116213962436
16,0.116241857409
17,0.113911554217
18,0.109959617257
19,0.112771220505
20,0.123056098819
21,0.119391217828
22,0.117264926434
23,0.123065069318
24,0.132662639022
25,0.138870835304
26,0.140089690685
27,0.144829407334
28,0.138581678271
29,0.142446354032
30,0.139925986528
31,0.141831666231
32,0.136422455311
33,0.129683449864
34,0.123016804457
35,0.120561301708
36,0.117478333414
37,0.11657692492
38,0.119935661554
39,0.116453751922
40,0.117662802339
41,0.118173792958
42,0.110640197992
43,0.115352362394
44,0.115083768964
45,0.12034509331
46,0.12365899235
47,0.126282334328
48,0.13515651226
49,0.140580534935
50,0.141954958439
51,0.138749495149
52,0.141348257661
53,0.140101164579
54,0.142029240727
55,0.138860762119
56,0.138412564993
57,0.133891701698
58,0.123507648706
59,0.124342262745
60,0.120059728622
61,0.121291816235
62,0.118076995015
63,0.120744869113
64,0.11440345645
65,0.11950455606
66,0.113014139235
67,0.112892001867
68,0.120218098164
69,0.117431938648
70,0.123474791646
71,0.131021589041
72,0.139691069722
73,0.135362401605
74,0.138784587383
75,0.140667796135
76,0.13997271657
77,0.137802839279
78,0.140600949526
79,0.133081719279
80,0.124338775873
81,0.11789162457
82,0.106224402785
83,0.116715371609
84,0.112917020917
85,0.111705973744
86,0.115117430687
87,0.112493619323
88,0.110730066895
89,0.11085614562
90,0.106634899974
91,0.104865752161
92,0.110766962171
93,0.116598516703
94,0.117438010871
95,0.128548681736
96,0.131331011653
97,0.13818846643
98,0.136457800865
99,0.145733773708
100,0.140176817775
101,0.140431925654
102,0.141094684601
103,0.135121136904
104,0.119895264506
105,0.116581529379
106,0.111002698541
107,0.110621869564
108,0.110419891775
109,0.106255829334
110,0.10810162127
111,0.109011024237
112,0.109196715057
113,0.107788592577
114,0.103477418423
115,0.110369972885
116,0.109731517732
117,0.112889111042
118,0.121440775692
119,0.125265389681
120,0.126553788781
121,0.13369166851
122,0.1418197155
123,0.142605230212
124,0.136224761605
125,0.143651276827
126,0.134184464812
127,0.132708907127
128,0.122680127621
129,0.112045995891
130,0.107374414802
131,0.110377930105
132,0.112551018596
133,0.109525978565
134,0.115677863359
135,0.111467033625
136,0.108228415251
137,0.109660603106
138,0.104815676808
139,0.110735222697
140,0.111291252077
141,0.116994038224
142,0.12095361948
143,0.12988498807
144,0.135895580053
145,0.138103932142
146,0.142636477947
147,0.144494906068
148,0.138011604548
149,0.141166448593
150,0.143515616655
151,0.13609290123
152,0.121428206563
153,0.114897698164
154,0.111956775188
155,0.114241667092
156,0.111390918493
157,0.113216608763
158,0.111976534128
159,0.110719710588
160,0.112268052995
161,0.110438153148
162,0.104884535074
163,0.109747543931
164,0.110797509551
165,0.117646493018
166,0.123047716916
167,0.12876303494
168,0.1326379776
169,0.133309021592
170,0.130808666348
171,0.136058300734
172,0.138224631548
173,0.133765369654
174,0.139704048634
175,0.13396936655
176,0.122264057398
177,0.115461140871
178,0.112627647817
179,0.11492960155
180,0.1035066396
181,0.108628176153
182,0.108646661043
183,0.112246647477
184,0.112598218024
185,0.110262855887
186,0.10582908988
187,0.109521150589
188,0.118920013309
189,0.11536206305
190,0.113357067108
191,0.119019016623
192,0.128451615572
193,0.134858459234
194,0.136299341917
195,0.141047239304
196,0.135039135814
197,0.138346672058
198,0.136205255985
199,0.137961685658
200,0.132976949215
201,0.125733315945
202,0.119243890047
203,0.117045715451
204,0.113625608385
205,0.112912088633
206,0.115912802517
207,0.112515553832
208,0.114111408591
209,0.114682212472
210,0.107124209404
211,0.111660510302
212,0.111519627273
213,0.116848781705
214,0.119515351951
215,0.122363314033
216,0.130862206221
217,0.136470377445
218,0.138023585081
219,0.135236039758
220,0.137770116329
221,0.136221274734
222,0.13828894496
223,0.135488301516
224,0.134655237198
225,0.130095854402
226,0.12008998543
227,0.120755597949
228,0.116070389748
229,0.117665663362
230,0.113932415843
231,0.116849213839
232,0.110888771713
233,0.115773409605
234,0.10930582881
235,0.108972802758
236,0.11594453454
237,0.113777324557
238,0.119708627462
239,0.127180755138
240,0.13562348485
241,0.131849199533
242,0.134722620249
243,0.137117728591
244,0.135887652636
245,0.134334653616
246,0.136708840728
247,0.12930932641
248,0.121002197266
249,0.115113839507
250,0.103134259582
251,0.113409802318
252,0.109625980258
253,0.108220435679
254,0.111660063267
255,0.108725488186
256,0.107260763645
257,0.107080712914
258,0.102902062237
259,0.101477593184
260,0.107151016593
261,0.112568244338
262,0.114161334932
263,0.124648422003
264,0.127454072237
265,0.134553328156
266,0.132806390524
267,0.141936719418
268,0.136835068464
269,0.13663931191
270,0.137346714735
271,0.131496489048
272,0.116408273578
273,0.113491937518
274,0.107335031033
275,0.107007406652
276,0.10677549243
277,0.1028958112
278,0.104878105223
279,0.105711475015
280,0.105465382338
281,0.104158878326
282,0.0999875813723
283,0.106622025371
284,0.105850443244
285,0.10911719501
286,0.117489822209
287,0.121667616069
288,0.123122215271
289,0.130343616009
290,0.138201996684
291,0.139010339975
292,0.132754191756
293,0.139873117208
294,0.130642056465
295,0.129214882851
296,0.119436450303
297,0.109029904008
298,0.104190148413
299,0.106881596148
300,0.108635663986
301,0.105888918042
302,0.112034425139
303,0.107652038336
304,0.104788810015
305,0.105898186564
306,0.101300619543
307,0.10681001842
308,0.107549570501
309,0.113194957376
310,0.117119528353
311,0.126044481993
312,0.131614267826
313,0.134253814816
314,0.138675004244
315,0.140761747956
316,0.134033754468
317,0.137406915426
318,0.139535501599
319,0.132476344705
320,0.117891386151
321,0.111596398056
322,0.108479350805
323,0.110602959991
324,0.107720330358
325,0.109574772418
326,0.108400985599
327,0.106962159276
328,0.108547434211
329,0.106930181384
330,0.10140838474
331,0.106141000986
332,0.106820322573
333,0.113778173923
334,0.11902654171
335,0.124942019582
336,0.136920005083
337,0.137967169285
338,0.135849148035
339,0.141032606363
340,0.143349260092
341,0.138375297189
342,0.144461750984
343,0.137459039688
344,0.123998075724
345,0.115665018559
346,0.11413102597
347,0.117529019713
348,0.106441244483
349,0.111709080637
350,0.111171275377
351,0.114286415279
352,0.114579319954
353,0.111692607403
354,0.107253834605
355,0.110345676541
356,0.120376802981
357,0.118328280747
358,0.11682998389
359,0.123029693961
360,0.132888287306
361,0.139782711864
362,0.141411498189
363,0.14581052959
364,0.140139654279
365,0.143773123622
366,0.140794962645
367,0.141808986664
368,0.136080145836
369,0.129462957382
370,0.122294694185
371,0.119750790298
372,0.116425767541
373,0.115800157189
374,0.119152858853
375,0.115822248161
376,0.116696186364
377,0.117421045899
378,0.109150461853
379,0.114455744624
380,0.11495770514
381,0.120259776711
382,0.123181186616
383,0.125896707177
384,0.135252043605
385,0.140621811152
386,0.143154084682
387,0.140063792467
388,0.142880409956
389,0.141468673944
390,0.142914846539
391,0.139842450619
392,0.138688445091
393,0.134107172489
394,0.123509801924
395,0.124218270183
396,0.119642227888
397,0.121446236968
398,0.117804512382
399,0.120427452028
400,0.114450290799
401,0.119049668312
402,0.112627997994
403,0.1126331985
404,0.119640037417
405,0.117380917072
406,0.123497068882
407,0.131239980459
408,0.140053227544
409,0.136320576072
410,0.13949495554
411,0.142133980989
412,0.140925273299
413,0.138997197151
414,0.140939623117
415,0.132943093777
416,0.122979789972
417,0.115633293986
418,0.105073422194
419,0.11614137888
420,0.112609758973
421,0.111162565649
422,0.114482805133
423,0.111601084471
424,0.109664812684
425,0.110027521849
426,0.105144932866
427,0.10304736346
428,0.109277203679
429,0.115991204977
430,0.117496483028
431,0.128761947155
432,0.131900548935
433,0.139059394598
434,0.137548208237
435,0.146866500378
436,0.14170512557
437,0.141403228045
438,0.141968846321
439,0.13497364521
440,0.118969127536
441,0.114365234971
442,0.10947906971
443,0.110088706017
